category_fullname,video_url,title,langage,questions,video_type,
17La Cárcel ,https://www.youtube.com/watch?v=rPo5exBb2fE&ab_channel=n%C3%BAriag%C3%BCell Aplicación legal desplazada FIES Amadeu Casellas rueda de prensa,Aplicación Legal Desplazada #3: F.I.E.S. (rueda de prensa),ESP,"¿Cuál es la situación actual en las cárceles españolas? ¿Qué es el régimen FIES y a quién está dedicado? ¿Qué se entiende a nivel universal como tortura? ¿Qué es la tortura blanca? ¿Se sigue practicando en las cárceles españolas? ¿Hay diferencia entre tortura y malos tratos? ¿Cuándo y por qué se creó el régimen FIES? ¿Se vulnera la legislación penitenciaria en España? ¿Se tortura dentro de las prisiones? ¿Cómo se puede saber si alguien ha sido torturado sin que le queden secuelas físicas? ¿Qué drogas legales se pueden subministrar en las cárceles? ¿Por qué es tan desconocido todo esto? ¿Cómo sale una persona que ha estado tanto tiempo bajo estas condiciones? ¿Por qué nadie sabe lo que pasa en las cárceles? Si todo esto fuera verdad, ¿A quién beneficiaría tener a presos en esas condiciones? ¿Está sirviendo para frenar la delincuencia en las calles?",conferencia,
17La Cárcel ,https://www.youtube.com/watch?v=3tvrAsXwnPs&ab_channel=RojoyNegroTV Explotación en prisión,RNtv Explotación laboral en la carcel,ESP,"¿Es malo que las personas privadas de libertad se puedan formar trabajando en la cárcel? ¿Qué enseñanzas te puede aportar un oficio-trabajo? ¿En las cárceles se enfoca el trabajo hacia la formación de los presos? ¿Cómo se permite que empresas externas produzcan dentro de las cárceles con mano de obra mal pagada? ¿Es justo que los presos no perciban los sueldos de fuera de las cárceles? Si después se vende lo que producen, ¿No están realizando el mismo trabajo que haría un trabajador fuera de prisión? ¿Cómo pueden competir con esto otras empresas del mismo sector? ¿Cómo influye en el precio de los productos? ¿Quién decide qué empresas gozarán de este privilegio? ¿Son decisiones políticas? ¿Debería permitirse que los presos produjeran productos que posteriormente se vendiesen en el mercado?",reportaje,
17La Cárcel ,https://www.youtube.com/watch?v=mdvQS09L2I4&ab_channel=APDHAcomunicaci%C3%B3n Explotación laboral en prisión extendido,Explotación laboral en prisión,ESP,¿Es esclavitud el trabajo en prisión? ¿Qué finalidad tiene? ¿Por qué tienen miedo los presos de luchar por sus derechos laborales? ¿Qué se puede considerar como trabajo dentro de prisión? ¿Por qué hay trabajos que no se remuneran dentro de las instituciones penitenciarias? ¿Se debería pagar cualquier trabajo realizable por personas externas? ¿Por qué las empresas no quieren que se sepa que sus productos han sido realizados por los presos? ¿Qué tipo de contrato laboral se tiene en prisión? ¿Qué problemas hay para contar las horas que ha trabajado un preso? ¿Cuánto se les acaba pagando por hora?,clase teórica,
17La Cárcel ,https://youtu.be/9QIvLqLDKhs Sistema penitenciario Finlandia,El MEJOR SISTEMA PENINTENCIARIO DEL MUNDO. Nos metemos en las CÁRCELES DE FINLANDIA. INCREIBLE TODO,ESP,¿Qué función debe tener una cárcel? ¿Qué hace eficiente a un sistema penitenciario? ¿Cuál debería ser su función? ¿Qué significa privar a alguien de libertad? ¿Qué trato tendrian que recibir los presos dentro de un centro? ¿Son útiles los castigos dentro de la cárcel? ¿Cuál es la mejor forma de reducir la reincidencia en prisión al máximo? ¿Qué resultados están dando otros sistemas penitenciarios alrededor del mundo? ¿Cómo funciona el sistema penitenciario finlandés? ¿Cómo consiguieron reducir el número de presos por habitante? ¿Qué servicios tienen los presos dentro de las prisiones de Finlandia? ¿Se podría adoptar un sistema similar en España? ¿Haría falta un cambio de mentalidad antes de probarlo? ¿Se reduciría la reincidencia o el crimen en las calles? ¿Por qué no se ha probado si en otros países llevan 40 años y parece que funciona? ¿Cómo se llega a ser el país más seguro del mundo?,reportaje,
18El Manicomio,https://www.youtube.com/watch?v=clioEpmrnmQ&t=586s El experimento psiquiátrico de Rosenhan,El MEJOR SISTEMA PENINTENCIARIO DEL MUNDO. Nos metemos en las CÁRCELES DE FINLANDIA. INCREIBLE TODO,ESP,"¿Qué es estar cuerdo? ¿Qué es estar loco? ¿Una persona sana destacaría dentro de un hospital psiquiátrico? ¿Qué fue el experimento de Rosenhan? ¿Qué se puede sacar de un experimento como este? ¿Tuvo el suficiente rigor científico como para sacar conclusiones fiables? ¿Qué es la antipsiquiatría? ¿Son inútiles los experimentos psiquiátricos? ¿Puedes quejarte de que te diagnostiquen algo que no tienes, si le has dado al médico unos síntomas falsos? ¿Tiene errores la metodología psiquiátrica? ¿Cómo ejerce su profesión un psiquiatra profesional? ¿Cómo se sintieron los pacientes del experimento? ¿Qué trato se les daba? ¿Por qué muchos se sintieron invisibles dentro del hospital?",presentación,
18El Manicomio,https://www.youtube.com/watch?v=To2M8nl5N8w&ab_channel=Telemadrid Eso no se pregunta: Enfermedades Mentales,Eso no se pregunta: Enfermedades Mentales,ESP,¿Hay alguien que esté 100% equilibrado? ¿Cuál es la línea entre estar cuerdo y estar loco? ¿Hay alguien que no esté un poco loco? ¿Por qué hay tanto estigma alrededor de las enfermedades mentales? ¿Cómo se le trata socialmente al enfermo mental? ¿Qué es el orgullo loco? ¿Por qué se ha acabado asociando la violencia a la enfermedad mental? ¿Cuál es la causa de una enfermedad mental? ¿Cuáles pueden ser los detonantes? ¿Hay gente que tiene más predisposición a tener este tipo de enfermedades? ¿Cómo se le debe tratar a una persona que se descontrola? ¿Sirve de algo forzarla? ¿Por qué a veces se las ata cuando quizás sólo necesitan espacio? ¿Hay maneras de dirigir ese descontrol sin utilizar la fuerza?,reportaje,
18El Manicomio,https://www.youtube.com/watch?v=nEnklxGAmak&ab_channel=Stanford 24. Schizophrenia Stanford,24. Schizophrenia,ENG,"Mirar también clase nº 25. ¿Qué se sabe en neurobiología de la esquizofrenia u otros trastornos? ¿Qué es la esquizofrenia? ¿Es una enfermedad de gente que piensa diferente? ¿Qué relación tiene con la interpretación del lenguaje? ¿Qué es lo que hace que, los que presentan síntomas, no se relacionen o se comuniquen como el resto de gente? ¿Qué es el pensamiento disgregado? ¿Qué lo provoca? ¿Qué relación tiene con la dopamina? ¿Y con el Parkinson? ¿Cuántos tipos de esquizofrenia existen? ¿Cómo afecta en la forma de relacionarse socialmente? ¿Qué imagen se tiene de la gente con esta enfermedad? ¿Qué porcentaje de esquizofrénicos se intentan suicidar? ¿Se ha utilizado políticamente el diagnóstico para cerrar a gente en el hospital sólo por pensar diferente? ¿Cómo diagnosticar una enfermedad con la que algunos pueden convivir y a otros les arruina la vida? ¿Ha habido enfermos que han transformado el mundo gracias a su “anormal” forma de pensar? ¿Cómo se puede enfocar esta enfermedad de forma objetiva? ¿Por qué la esquizofrenia no existe en el resto de las especies animales? ¿Qué sentido evolutivo tiene esta enfermedad?",clase teórica,
18El Manicomio,https://www.youtube.com/watch?v=3HtNGIn11kE&ab_channel=AlishSaludyVida Cómo se violan los derechos de los pacientes psiquiátricos,Cómo se violan los derechos de los pacientes psiquiátricos,ESP,"¿Se violan los derechos fundamentales en los hospitales psiquiátricos? ¿El internamiento psiquiátrico involuntario es asimilable a una detención policial? ¿Se le debería dar la cobertura jurídica obligatoria a los pacientes psiquiátrico? ¿Por qué el psiquiatra trata al enfermo como si fuese un niño de 2 años? ¿No es el enfermo el primero que se quiere curar? ¿Por qué no pedirle permiso como se hace con otra clase de pacientes? Si el paciente no es capaz de tomar una decisión, ¿No tendría que tomarla su familia? ¿Por qué a veces no se le pide permiso?",entrevista,
18El Manicomio,https://www.youtube.com/watch?v=AbcX_FhPYUw&ab_channel=Then%26Now Why Our Idea of History is a Poison,Why Our Idea of History is a Poison,ENG,"¿Cómo miramos la historia en nuestra sociedad? ¿Qué idea tenemos de la historia? ¿Está el presente completamente desligado del pasado? ¿Vivimos en simbiosis con la historia? ¿Está nuestro físico condicionado también por la historia? ¿Cómo saber los hábitos que nos benefician y los que nos perjudican? ¿Cuál es el objetivo de un historiador? ¿Qué ejemplos históricos hay de remedios que eran peores que la enfermedad que intentaban curar? ¿Medicamos los síntomas en lugar de investigarlos? ¿Qué nuevas enfermedades aparecieron en el siglo XX y por qué? ¿Son las enfermedades los síntomas, y es la historia una enfermedad?",presentación,
18El Manicomio,"https://www.youtube.com/watch?v=0H2gqpJTu4E&ab_channel=filosofando89 Michel Foucault entrevistado en Lovaina, 1981","Michel Foucault entrevistado en Lovaina, 1981 subtitulado español",FR,¿Para qué sirve estudiar la historia? ¿Hay una estructura social que determina la experiencia de la locura? ¿Cómo se ha constituido esta experiencia a lo largo de la historia? ¿Cómo se debe estudiar de qué manera funciona el poder? ¿Qué es el poder? ¿Es una relación? ¿Es el gobierno de unos por otros? ¿Se está gobernando a los locos? ¿Qué hay que extraer de la historia? ¿Ideas? ¿Hechos? ¿Qué es entender el pasado? ¿De qué forma se trataba la locura en el pasado? ¿De dónde viene el sistema psiquiátrico actual? ¿Está históricamente constituida nuestra forma de tratar la locura? ¿Qué legitima el poder que uno ejerce?,entrevista,
18El Manicomio,https://www.youtube.com/watch?v=JvCU8iEL1MQ&ab_channel=AulaVirtualFundaci%C3%B3ndelosComunes ¿Reforma o revolución? Capturas y fugas en las instituciones de salud mental,¿Reforma o revolución? Capturas y fugas en las instituciones de salud mental | Laura Martín López,ESP,¿Por qué es contradictoria la psiquiatría? ¿Por qué está vigilada judicialmente? ¿Ejerce poder el psiquiatra? ¿Qué papel juega el diagnóstico? ¿Habría que modificar la forma de tratar la locura? ¿Cómo se tendría que cambiar el enfoque? ¿Qué actitud debe tener un buen psiquiatra? ¿Por qué es importante que actúe con conocimiento y humildad profesional? ¿Todo conocimiento psiquiátrico está gestado en una relación de poder? ¿Cómo encontrar el equilibrio entre la imposición de la teoría y la improvisación sin fundamento teórico? ¿Tenemos un sentido común o cada uno tiene un sentido único? ¿Hace falta diagnosticar para ayudar al paciente? ¿Qué es una enfermedad? ¿Cuál es la línea entre lo normal y lo patológico? ¿Qué supuso la apertura del hospital general de Paris 1656? ¿Cómo se sustituye la locura por la sinrazón y la sinrazón por la enfermedad mental? ¿Por qué sería necesario sustituir el tratamiento por el trato?,conferencia,
19El Hospital,https://www.youtube.com/watch?v=6F0TZGtyZE8&t=1002s&ab_channel=SergioSantill%C3%A1nD%C3%ADaz Ineficiencia de la Administración Pública,Ineficiencia de la Administración Pública | Miguel Anxo Bastos,ESP,¿Cuál es la función de la Administración Pública? ¿Es útil mirar al estado como un grupo de personas interesados en conservar el poder? ¿Somos nosotros el estado? ¿Por qué administra ciertos servicios y otros no? ¿Son los bienes de necesidad básica los que provee? ¿Por qué el suministro y la producción de alimentos no están nacionalizados? ¿Sería más eficaz suministrar alimentos a través del estado? ¿Hay cálculo de pérdidas y beneficios en la administración pública? ¿Por qué no es posible el cálculo económico cuando un servicio lo provee el estado? ¿Cómo se determina su cantidad? ¿Cómo se sabe cuánto tiene que costar? ¿Cuántos impuestos hay que extraer para proveer una sanidad de calidad? ¿Por qué es imposible calcularlo? ¿Qué problemas de incentivos existen en el sector público?,conferencia,
19El Hospital,https://www.youtube.com/watch?v=oL0nlzNGRko&ab_channel=LIBERTADTV Mitos de la Sanidad Pública,Mitos de la SANIDAD PÚBLICA | Libertad TV sale a la calle,ESP,¿Qué porcentaje del gasto público supone la sanidad? ¿Qué gastamos en sanidad por cápita? ¿Cuánto se gasta en subvenciones? ¿Cuánto gastan en sanidad por cápita en los Estados Unidos? ¿Por qué pensamos en Estados Unidos cuando hablamos de sanidad privada? ¿Qué es lo que funciona mal en EUA? ¿Hay correlación entre el gasto sanitario y las muertes en la pandemia? ¿Qué importancia ha tenido la gestión política en el COVID? ¿Qué gasto tienen Grecia y Portugal y cuántas muertes comparado con España? ¿Qué países tienen un sistema de sanidad privado que funcione bien? ¿Cómo es el sistema de Países Bajos? ¿Puede haber sistemas privados que funcionen bien?,reportaje,
19El Hospital,https://www.youtube.com/watch?v=9vmgLg1aiA8&ab_channel=VisualEconomik Las 4 RAZONES por las que en EEUU es TAN CARO ir al MÉDICO - VisualEconomik,Las 4 RAZONES por las que en EEUU es TAN CARO ir al MÉDICO - VisualEconomik,ESP,¿Por qué en EEUU es tan caro ir al médico? ¿Qué razones hacen que este sistema de salud sea tan sumamente caro? ¿Qué incentivos tiene el sistema? ¿Cómo funcionan los seguros públicos de Medicare? ¿Por qué se acaban haciendo muchas más pruebas diagnósticas de las necesarias? ¿Qué diferencia a los países con sanidad pública de la sanidad estadounidense? ¿Por qué no se puede favorecer la competencia si los precios son exorbitados? ¿Qué es el C.O.N.? ¿Es fácil crear un nuevo hospital en Estados Unidos?,presentación,
19El Hospital,https://www.youtube.com/watch?v=Hb-6UqAFP_M&ab_channel=CentrodeAlumnosdeHumanidades ¿Qué son las sociedades mutualistas?,¿Qué son las sociedades mutualistas?,ESP,¿Qué fueron las sociedades mutualistas? ¿Por qué son una reliquia histórica? ¿Qué hacia la gente antes de la existencia de los seguros sociales obligatorios para tener una pensión y un seguro de salud? ¿Se tenía acceso a seguros de salud? ¿Qué fueron las “sociétés de secours mutuel” francesas? ¿Qué fueron las “friendly societies” en inglaterra o las “fraternal organisations” en estados unidos? ¿Qué magnitud tuvieron estas sociedades? ¿Hace falta el estado para que la gente tenga seguros de salud o de trabajo? ¿De dónde nacen los seguros sociales obligatorios actuales? ¿Qué otras funciones tenían las sociedades de socorro mutuo? ¿Cómo funcionaban estas sociedades? ¿Qué importancia tenía la vida dentro de ellas? ¿Eran ineficientes económicamente? ¿Por qué eran más estables económicamente que las compañías de seguros privadas actuales? ¿Por qué desaparecieron las sociedades mutualistas? ¿Fueron desplazadas por el surgimiento de los seguros sociales obligatorios? ¿Qué fue lo que se perdió cuando el seguro social se centralizó?,conferencia,
